           time              RR              ZZ            Qacc           Qmdom            QQ01            QQ02            QQ03            QQ04           Xkf01           Xkf02           Xkf03           Xkf04            PP01            PP02            PP03            PP04            PP05            PP06            PP07            PP08            PP09            PP10            PP11            PP12            PP13            PP14            PP15            PP16              nn              NN           boDet     sqrtNlambda             Wm0             Wc0              Wi 
   3.781000e+00    1.000000e+00    4.881287e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.883324e+02    2.647411e+02    7.602578e+01   -5.095735e-02    9.892246e-02    2.559446e-01    3.856508e-01   -3.647582e-03    2.559446e-01    9.509511e-01    1.744465e+00   -1.900902e-02    3.856508e-01    1.744465e+00    3.815287e+00   -4.876084e-02   -3.647582e-03   -1.900902e-02   -4.876084e-02    9.380436e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.801000e+00    1.000000e+00    4.941739e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.936950e+02    2.663984e+02    7.630929e+01   -5.296615e-02    9.886285e-02    2.557466e-01    3.855845e-01   -3.645781e-03    2.557466e-01    9.503229e-01    1.744650e+00   -1.900530e-02    3.855845e-01    1.744650e+00    3.819052e+00   -4.879938e-02   -3.645781e-03   -1.900530e-02   -4.879938e-02    9.382847e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.821000e+00    1.000000e+00    4.985169e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.989867e+02    2.677921e+02    7.619022e+01   -5.114151e-02    9.880778e-02    2.555717e-01    3.855861e-01   -3.644611e-03    2.555717e-01    9.498109e-01    1.745182e+00   -1.900514e-02    3.855861e-01    1.745182e+00    3.823850e+00   -4.885055e-02   -3.644611e-03   -1.900514e-02   -4.885055e-02    9.386905e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.841000e+00    1.000000e+00    5.028694e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.042108e+02    2.689366e+02    7.569532e+01   -4.578993e-02    9.875721e-02    2.554193e-01    3.855951e-01   -3.643500e-03    2.554193e-01    9.494104e-01    1.745762e+00   -1.900550e-02    3.855951e-01    1.745762e+00    3.828280e+00   -4.889517e-02   -3.643500e-03   -1.900550e-02   -4.889517e-02    9.389684e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.861000e+00    1.000000e+00    5.095290e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.095972e+02    2.704319e+02    7.573655e+01   -4.557554e-02    9.871106e-02    2.552875e-01    3.855548e-01   -3.641916e-03    2.552875e-01    9.491054e-01    1.746098e+00   -1.900335e-02    3.855548e-01    1.746098e+00    3.831027e+00   -4.891546e-02   -3.641916e-03   -1.900335e-02   -4.891546e-02    9.388524e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.881000e+00    1.000000e+00    5.132231e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.148436e+02    2.714885e+02    7.511350e+01   -3.909079e-02    9.866918e-02    2.551746e-01    3.855420e-01   -3.640589e-03    2.551746e-01    9.488824e-01    1.746553e+00   -1.900232e-02    3.855420e-01    1.746553e+00    3.833908e+00   -4.893645e-02   -3.640589e-03   -1.900232e-02   -4.893645e-02    9.387309e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.901000e+00    1.000000e+00    5.210852e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.203670e+02    2.731947e+02    7.548042e+01   -4.203978e-02    9.863141e-02    2.550785e-01    3.854573e-01   -3.638584e-03    2.550785e-01    9.487265e-01    1.746629e+00   -1.899732e-02    3.854573e-01    1.746629e+00    3.834619e+00   -4.892684e-02   -3.638584e-03   -1.899732e-02   -4.892684e-02    9.381310e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.921000e+00    1.000000e+00    5.253947e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.258014e+02    2.745898e+02    7.537100e+01   -4.045274e-02    9.859752e-02    2.549976e-01    3.854439e-01   -3.637247e-03    2.549976e-01    9.486273e-01    1.747018e+00   -1.899532e-02    3.854439e-01    1.747018e+00    3.836541e+00   -4.893301e-02   -3.637247e-03   -1.899532e-02   -4.893301e-02    9.377654e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.941000e+00    1.000000e+00    5.323328e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.314093e+02    2.763591e+02    7.582792e+01   -4.422960e-02    9.856732e-02    2.549312e-01    3.854298e-01   -3.635896e-03    2.549312e-01    9.485823e-01    1.747373e+00   -1.899280e-02    3.854298e-01    1.747373e+00    3.838021e+00   -4.893238e-02   -3.635896e-03   -1.899280e-02   -4.893238e-02    9.372889e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.961000e+00    1.000000e+00    5.382688e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.370814e+02    2.782120e+02    7.640381e+01   -4.907581e-02    9.854061e-02    2.548787e-01    3.854961e-01   -3.635288e-03    2.548787e-01    9.485902e-01    1.748094e+00   -1.899383e-02    3.854961e-01    1.748094e+00    3.840990e+00   -4.895133e-02   -3.635288e-03   -1.899383e-02   -4.895133e-02    9.371041e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.981000e+00    1.000000e+00    5.439456e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.427875e+02    2.800682e+02    7.697530e+01   -5.381327e-02    9.851722e-02    2.548405e-01    3.856584e-01   -3.635561e-03    2.548405e-01    9.486599e-01    1.749275e+00   -1.899939e-02    3.856584e-01    1.749275e+00    3.845843e+00   -4.899513e-02   -3.635561e-03   -1.899939e-02   -4.899513e-02    9.372861e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.001000e+00    1.000000e+00    5.486569e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.484292e+02    2.816729e+02    7.715673e+01   -5.480893e-02    9.849705e-02    2.548173e-01    3.859149e-01   -3.636687e-03    2.548173e-01    9.488017e-01    1.750922e+00   -1.900958e-02    3.859149e-01    1.750922e+00    3.852558e+00   -4.906328e-02   -3.636687e-03   -1.900958e-02   -4.906328e-02    9.378213e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.021000e+00    1.000000e+00    5.516149e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.538355e+02    2.825893e+02    7.629114e+01   -4.592709e-02    9.848005e-02    2.548096e-01    3.862076e-01   -3.638114e-03    2.548096e-01    9.490204e-01    1.752760e+00   -1.902167e-02    3.862076e-01    1.752760e+00    3.859783e+00   -4.913723e-02   -3.638114e-03   -1.902167e-02   -4.913723e-02    9.384237e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.041000e+00    1.000000e+00    5.590998e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.594629e+02    2.840132e+02    7.620670e+01   -4.452317e-02    9.846616e-02    2.548155e-01    3.863817e-01   -3.638397e-03    2.548155e-01    9.493003e-01    1.754017e+00   -1.902780e-02    3.863817e-01    1.754017e+00    3.863889e+00   -4.916772e-02   -3.638397e-03   -1.902780e-02   -4.916772e-02    9.383485e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.061000e+00    1.000000e+00    5.649485e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.651377e+02    2.854845e+02    7.619453e+01   -4.381840e-02    9.845521e-02    2.548326e-01    3.865504e-01   -3.638609e-03    2.548326e-01    9.496219e-01    1.755225e+00   -1.903328e-02    3.865504e-01    1.755225e+00    3.867551e+00   -4.919150e-02   -3.638609e-03   -1.903328e-02   -4.919150e-02    9.381644e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.081000e+00    1.000000e+00    5.708077e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.708572e+02    2.869951e+02    7.624111e+01   -4.367581e-02    9.844705e-02    2.548598e-01    3.867226e-01   -3.638834e-03    2.548598e-01    9.499781e-01    1.756426e+00   -1.903851e-02    3.867226e-01    1.756426e+00    3.871005e+00   -4.921189e-02   -3.638834e-03   -1.903851e-02   -4.921189e-02    9.379241e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.101000e+00    1.000000e+00    5.769370e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.766443e+02    2.886034e+02    7.643440e+01   -4.491452e-02    9.844147e-02    2.548962e-01    3.869054e-01   -3.639137e-03    2.548962e-01    9.503640e-01    1.757652e+00   -1.904381e-02    3.869054e-01    1.757652e+00    3.874442e+00   -4.923155e-02   -3.639137e-03   -1.904381e-02   -4.923155e-02    9.376699e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.121000e+00    1.000000e+00    5.827591e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.824639e+02    2.902162e+02    7.663089e+01   -4.616566e-02    9.843831e-02    2.549410e-01    3.871189e-01   -3.639703e-03    2.549410e-01    9.507780e-01    1.759006e+00   -1.905022e-02    3.871189e-01    1.759006e+00    3.878359e+00   -4.925727e-02   -3.639703e-03   -1.905022e-02   -4.925727e-02    9.375046e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.141000e+00    1.000000e+00    5.871416e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.881712e+02    2.914583e+02    7.626035e+01   -4.206983e-02    9.843742e-02    2.549940e-01    3.873621e-01   -3.640520e-03    2.549940e-01    9.512205e-01    1.760489e+00   -1.905777e-02    3.873621e-01    1.760489e+00    3.882759e+00   -4.928907e-02   -3.640520e-03   -1.905777e-02   -4.928907e-02    9.374276e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.161000e+00    1.000000e+00    5.938848e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.940027e+02    2.929508e+02    7.627490e+01   -4.164812e-02    9.843864e-02    2.550540e-01    3.875508e-01   -3.640799e-03    2.550540e-01    9.516843e-01    1.761683e+00   -1.906224e-02    3.875508e-01    1.761683e+00    3.885671e+00   -4.930027e-02   -3.640799e-03   -1.906224e-02   -4.930027e-02    9.370358e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.181000e+00    1.000000e+00    6.004252e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    5.999309e+02    2.946168e+02    7.655205e+01   -4.369778e-02    9.844181e-02    2.551196e-01    3.877400e-01   -3.641059e-03    2.551196e-01    9.521597e-01    1.762852e+00   -1.906625e-02    3.877400e-01    1.762852e+00    3.888418e+00   -4.930900e-02   -3.641059e-03   -1.906625e-02   -4.930900e-02    9.366084e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.201000e+00    1.000000e+00    6.052550e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.057811e+02    2.959996e+02    7.639363e+01   -4.162988e-02    9.844674e-02    2.551904e-01    3.879670e-01   -3.641647e-03    2.551904e-01    9.526463e-01    1.764181e+00   -1.907170e-02    3.879670e-01    1.764181e+00    3.891903e+00   -4.932751e-02   -3.641647e-03   -1.907170e-02   -4.932751e-02    9.363308e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.221000e+00    1.000000e+00    6.132906e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.118714e+02    2.979300e+02    7.706934e+01   -4.741662e-02    9.845329e-02    2.552657e-01    3.881667e-01   -3.641952e-03    2.552657e-01    9.531417e-01    1.765355e+00   -1.907542e-02    3.881667e-01    1.765355e+00    3.894611e+00   -4.933529e-02   -3.641952e-03   -1.907542e-02   -4.933529e-02    9.358923e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.241000e+00    1.000000e+00    6.166202e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.177248e+02    2.991593e+02    7.666757e+01   -4.301702e-02    9.846130e-02    2.553454e-01    3.884606e-01   -3.643107e-03    2.553454e-01    9.536492e-01    1.766976e+00   -1.908347e-02    3.884606e-01    1.766976e+00    3.899428e+00   -4.937144e-02   -3.643107e-03   -1.908347e-02   -4.937144e-02    9.358832e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.261000e+00    1.000000e+00    6.251452e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.238633e+02    3.010565e+02    7.728727e+01   -4.825383e-02    9.847067e-02    2.554293e-01    3.886897e-01   -3.643623e-03    2.554293e-01    9.541690e-01    1.768270e+00   -1.908811e-02    3.886897e-01    1.768270e+00    3.902617e+00   -4.938528e-02   -3.643623e-03   -1.908811e-02   -4.938528e-02    9.355349e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.281000e+00    1.000000e+00    6.302130e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.299307e+02    3.026830e+02    7.748476e+01   -4.946072e-02    9.848126e-02    2.555171e-01    3.890031e-01   -3.644896e-03    2.555171e-01    9.547003e-01    1.769968e+00   -1.909669e-02    3.890031e-01    1.769968e+00    3.907716e+00   -4.942475e-02   -3.644896e-03   -1.909669e-02   -4.942475e-02    9.355734e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.301000e+00    1.000000e+00    6.358203e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.359822e+02    3.041875e+02    7.749258e+01   -4.887380e-02    9.849301e-02    2.556093e-01    3.893384e-01   -3.646337e-03    2.556093e-01    9.552511e-01    1.771778e+00   -1.910630e-02    3.893384e-01    1.771778e+00    3.913259e+00   -4.946988e-02   -3.646337e-03   -1.910630e-02   -4.946988e-02    9.356920e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.321000e+00    1.000000e+00    6.409281e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.419678e+02    3.054432e+02    7.712000e+01   -4.473358e-02    9.850586e-02    2.557057e-01    3.896673e-01   -3.647683e-03    2.557057e-01    9.558208e-01    1.773561e+00   -1.911558e-02    3.896673e-01    1.773561e+00    3.918586e+00   -4.951173e-02   -3.647683e-03   -1.911558e-02   -4.951173e-02    9.357553e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.341000e+00    1.000000e+00    6.497123e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.482517e+02    3.074008e+02    7.782185e+01   -5.070381e-02    9.851974e-02    2.558054e-01    3.899334e-01   -3.648413e-03    2.558054e-01    9.564006e-01    1.775033e+00   -1.912164e-02    3.899334e-01    1.775033e+00    3.922367e+00   -4.953246e-02   -3.648413e-03   -1.912164e-02   -4.953246e-02    9.354977e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.361000e+00    1.000000e+00    6.522146e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.541985e+02    3.083949e+02    7.704293e+01   -4.274153e-02    9.853454e-02    2.559080e-01    3.902941e-01   -3.649997e-03    2.559080e-01    9.569916e-01    1.776968e+00   -1.913224e-02    3.902941e-01    1.776968e+00    3.928337e+00   -4.958254e-02   -3.649997e-03   -1.913224e-02   -4.958254e-02    9.356803e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.381000e+00    1.000000e+00    6.615113e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.604931e+02    3.102256e+02    7.755099e+01   -4.692036e-02    9.855023e-02    2.560132e-01    3.905313e-01   -3.650402e-03    2.560132e-01    9.575896e-01    1.778293e+00   -1.913666e-02    3.905313e-01    1.778293e+00    3.931340e+00   -4.959237e-02   -3.650402e-03   -1.913666e-02   -4.959237e-02    9.352542e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   4.401000e+00    1.000000e+00    6.655551e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    6.665990e+02    3.114807e+02    7.717225e+01   -4.275490e-02    9.856668e-02    2.561198e-01    3.908336e-01   -3.651393e-03    2.561198e-01    9.581873e-01    1.779928e+00   -1.914406e-02    3.908336e-01    1.779928e+00    3.935853e+00   -4.962250e-02   -3.651393e-03   -1.914406e-02   -4.962250e-02    9.351362e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
